ChipID,Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
11,4164434,1,1,-5.4645,-3.8871,0,1.49,9,12,2,208221650,52850.0
1,4166209,1,1,-5.0496,0.3342,0,1.5468,9,20,2,208310400,88750.0
13,4167199,1,1,2.7232,-3.3036,0,1.1919,25,13,2,208359900,49500.0
5,4175630,1,1,-7.6066,1.2484,0,1.3811,4,22,2,208781450,421550.0
9,4177141,1,1,-7.6135,-7.3904,0,1.8974,4,5,2,208857000,75550.0
9,4182999,1,1,0.8008,-6.4133,0,1.6375,21,7,2,209149900,292900.0
2,4196153,1,1,-0.5427,-1.0712,0,1.6833,18,17,2,209807600,657700.0
8,4199817,1,1,-2.1664,-9.9337,0,1.7111,15,0,2,209990800,183200.0
0,4210216,1,1,4.9954,-5.119,0,1.4801,29,9,2,210510750,519950.0
18,4210860,1,1,6.3323,-0.1764,0,1.7583,32,19,2,210542950,32200.0
5,4214553,1,1,6.0462,-7.6287,0,1.8523,32,4,2,210727600,184650.0
16,4218338,1,1,6.4916,-0.2834,0,1.2781,32,19,2,210916850,189250.0
19,4218831,1,1,-4.1672,4.4342,0,1.8119,11,28,2,210941500,24650.0
15,4225034,1,1,-8.9125,-2.225,0,1.6146,2,15,2,211251650,310150.0
0,4229435,1,1,-9.4928,-4.9762,0,1.5337,1,10,2,211471700,220050.0
18,4230988,1,1,4.0319,-0.4778,0,1.4527,28,19,2,211549350,77650.0
13,4236925,1,1,-5.6518,6.7729,0,1.0932,8,33,2,211846200,296850.0
17,4243145,1,1,-5.3878,-1.085,0,1.4034,9,17,2,212157200,311000.0
13,4246743,1,1,-9.7082,-2.8548,0,1.7167,0,14,2,212337100,179900.0
11,4250198,1,1,1.1615,6.2359,0,1.077,22,32,2,212509850,172750.0
9,4254345,1,1,6.6953,-1.2103,0,1.8263,33,17,2,212717200,207350.0
11,4257603,1,1,-7.3643,-0.4279,0,1.6358,5,19,2,212880100,162900.0
18,4267254,1,1,-5.3238,0.2034,0,1.2964,9,20,2,213362650,482550.0
15,4270237,1,1,-3.8989,2.3985,0,1.8504,12,24,2,213511800,149150.0
3,4274531,1,1,3.6813,-2.3795,0,1.0711,27,15,2,213726500,214700.0
14,4279504,1,1,2.4005,4.0496,0,1.1501,24,28,2,213975150,248650.0
11,4284680,1,1,-7.7625,2.5414,0,1.3693,4,25,2,214233950,258800.0
11,4297325,1,1,7.6784,2.4484,0,1.5935,35,24,2,214866200,632250.0
5,4306210,1,1,5.7139,-8.6832,0,1.5034,31,2,2,215310450,444250.0
4,4306373,1,1,-4.6821,-0.6069,0,1.6612,10,18,2,215318600,8150.0
0,4306404,1,1,2.5625,-9.7636,0,1.1993,25,0,2,215320150,1550.0
12,4306629,1,1,-9.6778,-1.7642,0,1.7599,0,16,2,215331400,11250.0
4,4308774,1,1,5.5088,1.3097,0,1.5142,31,22,2,215438650,107250.0
2,4313534,1,1,-7.5856,-9.4345,0,1.2048,4,1,2,215676650,238000.0
14,4316949,1,1,-2.8285,1.8528,0,1.5237,14,23,2,215847400,170750.0
0,4320070,1,1,6.7267,-6.6874,0,1.9111,33,6,2,216003450,156050.0
13,4320610,1,1,2.5487,6.0321,0,1.4621,25,32,2,216030450,27000.0
0,4348185,1,1,7.4995,2.2078,0,1.8208,34,24,2,217409200,1378750.0
1,4350224,1,1,-8.231,2.3085,0,1.2008,3,24,2,217511150,101950.0
7,4351777,1,1,-8.6125,3.458,0,1.8429,2,26,2,217588800,77650.0
8,4351943,1,1,4.5041,-7.9688,0,1.9864,29,4,2,217597100,8300.0
13,4354972,1,1,3.1763,6.35,0,1.7784,26,32,2,217748550,151450.0
17,4356542,1,1,-7.2292,4.7498,0,1.9684,5,29,2,217827050,78500.0
19,4360337,1,1,-5.9107,6.7646,0,1.9411,8,33,2,218016800,189750.0
17,4360453,1,1,1.5692,-9.8065,0,1.0674,23,0,2,218022600,5800.0
5,4360994,1,1,-9.7396,-8.4195,0,1.7324,0,3,2,218049650,27050.0
14,4364120,1,1,-5.9595,-1.9538,0,1.5422,8,16,2,218205950,156300.0
18,4365393,1,1,-5.7602,-3.1984,0,1.7173,8,13,2,218269600,63650.0
3,4376266,1,1,-4.0903,4.1164,0,1.5718,11,28,2,218813250,543650.0
10,4378427,1,1,7.8875,5.7433,0,1.298,35,31,2,218921300,108050.0
9,4382851,1,1,-9.1128,-0.8049,0,1.5096,1,18,2,219142500,221200.0
19,4392750,1,1,-1.2326,-0.6991,0,1.528,17,18,2,219637450,494950.0
1,4397094,1,1,-8.9042,-7.7885,0,1.4148,2,4,2,219854650,217200.0
7,4407522,1,1,0.7482,-9.7531,0,1.6823,21,0,2,220376050,521400.0
2,4409258,1,1,-1.8732,3.5036,0,1.6778,16,27,2,220462850,86800.0
0,4413371,1,1,-8.7543,-4.8511,0,1.2988,2,10,2,220668500,205650.0
5,4424523,1,1,-6.3827,1.3787,0,1.2955,7,22,2,221226100,557600.0
14,4424548,1,1,-1.6887,-6.3558,0,1.4497,16,7,2,221227350,1250.0
5,4434577,1,1,-0.0139,-4.0507,0,1.8136,19,11,2,221728800,501450.0
3,4435587,1,1,-4.4006,-6.18,0,1.8641,11,7,2,221779300,50500.0
19,4441150,1,1,-0.9022,-8.8521,0,1.9009,18,2,2,222057450,278150.0
11,4441559,1,1,-8.8532,4.5976,0,1.81,2,29,2,222077900,20450.0
13,4441809,1,1,0.8097,-7.8904,0,1.8572,21,4,2,222090400,12500.0
2,4443804,1,1,4.2871,1.6719,0,1.8157,28,23,2,222190150,99750.0
10,4443861,1,1,-3.7261,1.8686,0,1.9392,12,23,2,222193000,2850.0
12,4450832,1,1,0.1945,0.4405,0,1.7886,20,20,2,222541550,348550.0
10,4451686,1,1,-7.9731,6.8869,0,1.6823,4,33,2,222584250,42700.0
18,4451794,1,1,-5.1428,-4.7313,0,1.4209,9,10,2,222589650,5400.0
8,4453203,1,1,4.4098,0.2408,0,1.8386,28,20,2,222660100,70450.0
17,4453423,1,1,-2.9572,5.2785,0,1.369,14,30,2,222671100,11000.0
5,4456177,1,1,-5.4357,-0.3522,0,1.4743,9,19,2,222808800,137700.0
12,4462280,1,1,-9.553,6.4378,0,1.3087,0,32,2,223113950,305150.0
8,4464058,1,1,-8.5909,-4.4476,0,1.1117,2,11,2,223202850,88900.0
3,4476256,1,1,6.3553,-3.8471,0,1.6574,32,12,2,223812750,609900.0
7,4479549,1,1,-3.617,0.4656,0,1.5765,12,20,2,223977400,164650.0
4,4479836,1,1,-7.4301,-7.6072,0,1.9993,5,4,2,223991750,14350.0
16,4483487,1,1,-1.401,-3.9032,0,1.0867,17,12,2,224174300,182550.0
14,4485473,1,1,0.3218,-4.501,0,1.1946,20,10,2,224273600,99300.0
1,4487565,1,1,-7.988,1.4682,0,1.6514,4,22,2,224378200,104600.0
6,4493987,1,1,-3.7711,0.3344,0,1.7617,12,20,2,224699300,321100.0
2,4496471,1,1,-6.5464,4.2796,0,1.7184,6,28,2,224823500,124200.0
18,4498596,1,1,0.4992,-3.6359,0,1.9965,20,12,2,224929750,106250.0
18,4502720,1,1,-1.3463,-5.8456,0,1.7105,17,8,2,225135950,206200.0
17,4505201,1,1,-2.9318,6.4903,0,1.0536,14,32,2,225260000,124050.0
16,4507716,1,1,-3.9197,4.718,0,1.5126,12,29,2,225385750,125750.0
0,4512223,1,1,-7.4725,-4.7215,0,1.7995,5,10,2,225611100,225350.0
6,4513560,1,1,2.0471,1.3112,0,1.3649,24,22,2,225677950,66850.0
2,4515339,1,1,-7.6353,0.0686,0,1.6349,4,20,2,225766900,88950.0
2,4519062,1,1,1.9423,-4.2489,0,1.5934,23,11,2,225953050,186150.0
3,4519567,1,1,-6.2761,-6.6131,0,1.803,7,6,2,225978300,25250.0
9,4521714,1,1,-3.8898,2.4763,0,1.3344,12,24,2,226085650,107350.0
7,4530637,1,1,-3.5297,0.4673,0,1.0101,12,20,2,226531800,446150.0
4,4530642,1,1,2.3449,-7.6363,0,1.1101,24,4,2,226532050,250.0
13,4533321,1,1,0.2041,2.5705,0,1.415,20,25,2,226666000,133950.0
8,4539425,1,1,-2.0552,0.1732,0,1.9974,15,20,2,226971200,305200.0
1,4541463,1,1,4.0807,-7.8485,0,1.5906,28,4,2,227073100,101900.0
7,4545954,1,1,-0.2222,3.9489,0,1.0521,19,27,2,227297650,224550.0
4,4546555,1,1,5.3453,-7.4194,0,1.3369,30,5,2,227327700,30050.0
3,4547714,1,1,7.5704,-2.5061,0,1.1622,35,14,2,227385650,57950.0
5,4550765,1,1,3.4553,-7.5595,0,1.5117,26,4,2,227538200,152550.0
10,4552092,1,1,-4.2904,-3.4635,0,1.7688,11,13,2,227604550,66350.0
12,4570067,1,1,-6.2077,-2.0843,0,1.5088,7,15,2,228503300,898750.0
1,4574678,1,1,1.5595,-6.133,0,1.0468,23,7,2,228733850,230550.0
19,4580192,1,1,-1.1522,-0.2759,0,1.4972,17,19,2,229009550,275700.0
3,4582371,1,1,-0.5183,5.5625,0,1.8844,18,31,2,229118500,108950.0
13,4582850,1,1,-7.5118,-0.8097,0,1.9067,4,18,2,229142450,23950.0
9,4585579,1,1,-1.5035,5.5014,0,1.8348,16,31,2,229278900,136450.0
3,4586551,1,1,2.8356,-9.4362,0,1.024,25,1,2,229327500,48600.0
16,4586949,1,1,-8.1336,-1.9631,0,1.2839,3,16,2,229347400,19900.0
5,4594635,1,1,4.967,1.6405,0,1.5413,29,23,2,229731700,384300.0
7,4602232,1,1,-8.7173,6.3665,0,1.7688,2,32,2,230111550,379850.0
16,4605030,1,1,-1.9911,-1.116,0,1.5094,16,17,2,230251450,139900.0
18,4606378,1,1,4.5533,-6.6431,0,1.185,29,6,2,230318850,67400.0
0,4613764,1,1,-8.2617,-1.4969,0,1.1403,3,17,2,230688150,369300.0
0,4615031,1,1,-6.9621,-8.7183,0,1.7728,6,2,2,230751500,63350.0
18,4616068,1,1,-2.6399,-5.2112,0,1.4451,14,9,2,230803350,51850.0
2,4617619,1,1,-7.9649,-2.5744,0,1.361,4,14,2,230880900,77550.0
2,4624228,1,1,-5.2573,1.011,0,1.3402,9,22,2,231211350,330450.0
19,4639828,1,1,-1.1863,-0.4583,0,1.5667,17,19,2,231991350,780000.0
4,4645567,1,1,7.673,2.9123,0,1.7353,35,25,2,232278300,286950.0
8,4647534,1,1,1.5364,5.687,0,1.0655,23,31,2,232376650,98350.0
4,4650348,1,1,2.4022,0.8826,0,1.7511,24,21,2,232517350,140700.0
17,4653804,1,1,-0.1331,-8.31,0,1.0596,19,3,2,232690150,172800.0
15,4659775,1,1,-1.8485,-0.0957,0,1.1569,16,19,2,232988700,298550.0
9,4663184,1,1,-7.019,2.1241,0,1.6313,5,24,2,233159150,170450.0
12,4670360,1,1,1.6738,1.6751,0,1.6549,23,23,2,233517950,358800.0
13,4674772,1,1,-7.2389,-8.194,0,1.9648,5,3,2,233738550,220600.0
2,4675330,1,1,-5.6025,-0.0636,0,1.5636,8,19,2,233766450,27900.0
0,4681609,1,1,-3.9432,-2.5413,0,1.4341,12,14,2,234080400,313950.0
14,4696421,1,1,2.8175,-3.1624,0,1.7769,25,13,2,234821000,740600.0
13,4696851,1,1,1.7612,-3.7136,0,1.1236,23,12,2,234842500,21500.0
5,4697547,1,1,-5.5344,0.525,0,1.3398,8,21,2,234877300,34800.0
8,4699668,1,1,-2.1371,2.797,0,1.7564,15,25,2,234983350,106050.0
19,4701185,1,1,-5.4895,2.0854,0,1.3828,9,24,2,235059200,75850.0
1,4705023,1,1,3.4144,-0.3348,0,1.4646,26,19,2,235251100,191900.0
0,4706340,1,1,-0.8428,6.5113,0,1.2145,18,33,2,235316950,65850.0
14,4707440,1,1,-6.0954,1.9057,0,1.7055,7,23,2,235371950,55000.0
1,4709748,1,1,4.8961,4.8667,0,1.5403,29,29,2,235487350,115400.0
18,4714543,1,1,-0.5744,-1.0507,0,1.4176,18,17,2,235727100,239750.0
11,4715462,1,1,4.31,4.8056,0,1.8788,28,29,2,235773050,45950.0
9,4717272,1,1,-6.7789,-8.3569,0,1.929,6,3,2,235863550,90500.0
11,4718085,1,1,-3.2919,-2.9924,0,1.4759,13,14,2,235904200,40650.0
6,4725799,1,1,-3.7267,-9.8533,0,1.7488,12,0,2,236289900,385700.0
17,4728196,1,1,-8.4666,6.2324,0,1.9612,3,32,2,236409750,119850.0
5,4730566,1,1,3.878,4.3643,0,1.7813,27,28,2,236528250,118500.0
4,4735664,1,1,5.749,0.2144,0,1.8937,31,20,2,236783150,254900.0
6,4741461,1,1,-1.8924,6.4817,0,1.9662,16,32,2,237073000,289850.0
0,4743897,1,1,1.5069,2.5502,0,1.4335,23,25,2,237194800,121800.0
16,4745820,1,1,1.5839,0.867,0,1.4543,23,21,2,237290950,96150.0
19,4752075,1,1,7.4746,0.8299,0,1.8786,34,21,2,237603700,312750.0
15,4763350,1,1,4.1932,-1.2294,0,1.0112,28,17,2,238167450,563750.0
11,4774451,1,1,1.2983,-2.004,0,1.7677,22,15,2,238722500,555050.0
2,4778608,1,1,1.9732,4.1645,0,1.0077,23,28,2,238930350,207850.0
7,4782391,1,1,-3.0466,6.2622,0,1.7655,13,32,2,239119500,189150.0
2,4789403,1,1,7.1709,6.6505,0,1.9397,34,33,2,239470100,350600.0
1,4793251,1,1,-5.4448,-7.6369,0,1.3521,9,4,2,239662500,192400.0
6,4803721,1,1,4.0486,-9.3869,0,1.1833,28,1,2,240186000,523500.0
14,4807783,1,1,3.155,-5.4383,0,1.34,26,9,2,240389100,203100.0
6,4846297,1,1,-2.1521,1.335,0,1.9221,15,22,2,242314800,1925700.0
8,4852357,1,1,-8.3789,3.0488,0,1.9675,3,26,2,242617800,303000.0
5,4853246,1,1,6.331,-5.7251,0,1.1997,32,8,2,242662250,44450.0
0,4860457,1,1,6.6387,-8.52,0,1.7844,33,2,2,243022800,360550.0
3,4862415,1,1,-8.8904,1.1943,0,1.3816,2,22,2,243120700,97900.0
7,4866297,1,1,-9.2969,-4.3317,0,1.5537,1,11,2,243314800,194100.0
2,4866865,1,1,-9.9688,5.8956,0,1.9257,0,31,2,243343200,28400.0
2,4868135,1,1,-9.2691,-2.8751,0,1.1119,1,14,2,243406700,63500.0
9,4869344,1,1,-0.6662,-1.9711,0,1.4333,18,16,2,243467150,60450.0
11,4869576,1,1,-4.4,-0.6157,0,1.1858,11,18,2,243478750,11600.0
7,4881578,1,1,-9.1468,-2.712,0,1.4279,1,14,2,244078850,600100.0
0,4883464,1,1,-1.9114,0.23,0,1.5716,16,20,2,244173150,94300.0
19,4889557,1,1,4.513,-9.2282,0,1.1364,29,1,2,244477800,304650.0
2,4892441,1,1,-9.4322,-4.8654,0,1.0237,1,10,2,244622000,144200.0
8,4895199,1,1,4.6098,3.2647,0,1.3399,29,26,2,244759900,137900.0
18,4897110,1,1,5.4843,-8.8948,0,1.8265,30,2,2,244855450,95550.0
16,4904962,1,1,-5.1354,-0.9245,0,1.3891,9,18,2,245248050,392600.0
8,4916122,1,1,6.038,-3.973,0,1.4729,32,12,2,245806050,558000.0
15,4921260,1,1,-7.5515,6.2454,0,1.9112,4,32,2,246062950,256900.0
8,4923272,1,1,-4.7577,4.1534,0,1.4554,10,28,2,246163550,100600.0
1,4923507,1,1,6.2932,5.8529,0,1.9345,32,31,2,246175300,11750.0
2,4925447,1,1,-6.1556,6.4484,0,1.678,7,32,2,246272300,97000.0
4,4930645,1,1,6.5902,-9.7001,0,1.8315,33,0,2,246532200,259900.0
8,4936230,1,1,-7.1951,-3.2785,0,1.2497,5,13,2,246811450,279250.0
18,4937099,1,1,-4.4805,-7.7229,0,1.1813,11,4,2,246854900,43450.0
18,4940006,1,1,-5.4558,1.7684,0,1.6163,9,23,2,247000250,145350.0
9,4940114,1,1,-3.6924,1.7291,0,1.259,12,23,2,247005650,5400.0
18,4941088,1,1,-5.1494,-3.5921,0,1.6293,9,12,2,247054350,48700.0
15,4943280,1,1,6.9765,-3.3656,0,1.1819,33,13,2,247163950,109600.0
14,4946881,1,1,-5.5866,-8.045,0,1.3699,8,3,2,247344000,180050.0
2,4949712,1,1,-6.9637,-5.1145,0,1.3094,6,9,2,247485550,141550.0
19,4951632,1,1,3.0927,6.6605,0,1.6983,26,33,2,247581550,96000.0
3,4956038,1,1,-9.4916,-3.9455,0,1.0698,1,12,2,247801850,220300.0
17,4964744,1,1,4.5301,-1.0356,0,1.444,29,17,2,248237150,435300.0
2,4965550,1,1,2.8816,-4.5063,0,1.4205,25,10,2,248277450,40300.0
3,4973367,1,1,-0.7857,6.6848,0,1.603,18,33,2,248668300,390850.0
18,4979420,1,1,-3.4809,6.213,0,1.7321,13,32,2,248970950,302650.0
17,4984395,1,1,-4.4709,4.9135,0,1.5574,11,29,2,249219700,248750.0
11,4985042,1,1,2.8283,-4.7333,0,1.3607,25,10,2,249252050,32350.0
17,4987099,1,1,6.5999,2.67,0,1.4014,33,25,2,249354900,102850.0
15,4987818,1,1,-5.2917,-1.7154,0,1.2135,9,16,2,249390850,35950.0
4,4988187,1,1,3.3826,-2.5956,0,1.4364,26,14,2,249409300,18450.0
2,4989102,1,1,0.95,-5.4855,0,1.4532,21,9,2,249455050,45750.0
13,4989134,1,1,-3.3831,6.9877,0,1.7111,13,33,2,249456650,1600.0
0,4995344,1,1,-4.4875,-3.2981,0,1.1342,11,13,2,249767150,310500.0
11,4998242,1,1,-1.155,-6.4036,0,1.2211,17,7,2,249912050,144900.0
19,5006291,1,1,-1.3495,-7.5529,0,1.3906,17,4,2,250314500,402450.0
5,5009554,1,1,-5.8064,0.9716,0,1.4114,8,21,2,250477650,163150.0
11,5011552,1,1,-8.1317,-7.8903,0,1.3611,3,4,2,250577550,99900.0
17,5012053,1,1,-5.1221,0.7225,0,1.4344,9,21,2,250602600,25050.0
19,5014181,1,1,-0.2965,-5.3358,0,1.5717,19,9,2,250709000,106400.0
15,5015543,1,1,7.3702,-5.7194,0,1.0812,34,8,2,250777100,68100.0
4,5018985,1,1,7.3767,1.3473,0,1.2211,34,22,2,250949200,172100.0
9,5019578,1,1,-6.0258,-3.1267,0,1.2427,7,13,2,250978850,29650.0
19,5023519,1,1,4.5141,-7.2448,0,1.619,29,5,2,251175900,197050.0
10,5028488,1,1,-0.4266,-2.2998,0,1.7626,19,15,2,251424350,248450.0
1,5033663,1,1,0.123,-8.2169,0,1.8186,20,3,2,251683100,258750.0
8,5041338,1,1,5.9963,-1.6689,0,1.9251,31,16,2,252066850,383750.0
8,5048724,1,1,-2.2141,-7.8369,0,1.5179,15,4,2,252436150,369300.0
4,5049196,1,1,-9.3784,-0.3636,0,1.6796,1,19,2,252459750,23600.0
13,5055442,1,1,-7.3893,-6.4286,0,1.5583,5,7,2,252772050,312300.0
17,5056150,1,1,-1.6737,-7.1285,0,1.9035,16,5,2,252807450,35400.0
4,5057457,1,1,-5.4802,-1.8814,0,1.2572,9,16,2,252872800,65350.0
4,5066006,1,1,0.2867,-1.1642,0,1.5299,20,17,2,253300250,427450.0
5,5074436,1,1,-0.8182,-0.9942,0,1.9342,18,18,2,253721750,421500.0
17,5082263,1,1,1.4395,-4.8807,0,1.3286,22,10,2,254113100,391350.0
14,5089481,1,1,2.1152,-5.0707,0,1.2485,24,9,2,254474000,360900.0
3,5098148,1,1,0.8891,5.8837,0,1.5009,21,31,2,254907350,433350.0
13,5101556,1,1,0.9802,-1.3301,0,1.1821,21,17,2,255077750,170400.0
3,5102581,1,1,-2.1186,-3.331,0,1.0291,15,13,2,255129000,51250.0
5,5103011,1,1,4.7006,-8.4787,0,1.2148,29,3,2,255150500,21500.0
13,5117266,1,1,2.8663,2.3168,0,1.128,25,24,2,255863250,712750.0
11,5119694,1,1,0.3883,-6.2519,0,1.5431,20,7,2,255984650,121400.0
17,5124332,1,1,7.5904,1.504,0,1.6631,35,23,2,256216550,231900.0
8,5130893,1,1,-8.5343,-6.5859,0,1.9451,2,6,2,256544600,328050.0
6,5133898,1,1,2.7609,5.9538,0,1.7612,25,31,2,256694850,150250.0
6,5133923,1,1,-4.377,-3.627,0,1.1758,11,12,2,256696100,1250.0
15,5135677,1,1,4.605,-1.8829,0,1.8605,29,16,2,256783800,87700.0
11,5138741,1,1,-3.8298,3.76,0,1.5561,12,27,2,256937000,153200.0
1,5139394,1,1,-1.6678,-8.8745,0,1.1666,16,2,2,256969650,32650.0
17,5140225,1,1,0.8313,-0.1932,0,1.9576,21,19,2,257011200,41550.0
1,5141307,1,1,-0.4775,-8.9319,0,1.7389,19,2,2,257065300,54100.0
11,5142268,1,1,1.5886,-0.2257,0,1.6611,23,19,2,257113350,48050.0
4,5143565,1,1,5.991,-2.9944,0,1.6919,31,14,2,257178200,64850.0
17,5148347,1,1,-6.1748,-4.7418,0,1.0572,7,10,2,257417300,239100.0
18,5149623,1,1,1.0375,-8.3343,0,1.2141,22,3,2,257481100,63800.0
4,5151749,1,1,-8.6701,3.7518,0,1.2481,2,27,2,257587400,106300.0
12,5152558,1,1,-8.5053,-3.5353,0,1.4327,2,12,2,257627850,40450.0
17,5154809,1,1,-1.8499,-9.1805,0,1.7537,16,1,2,257740400,112550.0
13,5159714,1,1,-5.8434,2.9946,0,1.2956,8,25,2,257985650,245250.0
7,5165252,1,1,4.7298,-0.5854,0,1.3695,29,18,2,258262550,276900.0
1,5165321,1,1,1.4172,-2.5435,0,1.6107,22,14,2,258266000,3450.0
2,5166504,1,1,-1.7342,-3.3192,0,1.9301,16,13,2,258325150,59150.0
6,5167173,1,1,-6.3956,-7.5542,0,1.5674,7,4,2,258358600,33450.0
12,5170768,1,1,3.9042,-3.6933,0,1.0061,27,12,2,258538350,179750.0
7,5171940,1,1,-6.0926,6.9769,0,1.7749,7,33,2,258596950,58600.0
14,5172062,1,1,4.2665,0.0207,0,1.2735,28,20,2,258603050,6100.0
2,5172629,1,1,-8.8597,-8.4609,0,1.1475,2,3,2,258631400,28350.0
5,5175280,1,1,4.1436,4.3394,0,1.7006,28,28,2,258763950,132550.0
10,5176085,1,1,-8.6458,-5.7546,0,1.817,2,8,2,258804200,40250.0
9,5176855,1,1,5.4081,-4.7896,0,1.7527,30,10,2,258842700,38500.0
12,5181132,1,1,7.7459,-5.2372,0,1.2652,35,9,2,259056550,213850.0
7,5184484,1,1,2.83,4.0385,0,1.3662,25,28,2,259224150,167600.0
18,5185167,1,1,5.7938,-5.1482,0,1.6765,31,9,2,259258300,34150.0
18,5186758,1,1,5.3253,-0.2022,0,1.8626,30,19,2,259337850,79550.0
9,5205950,1,1,-8.2665,-2.3095,0,1.9193,3,15,2,260297450,959600.0
6,5213070,1,1,-6.1316,0.7052,0,1.6912,7,21,2,260653450,356000.0
0,5225949,1,1,-9.4035,-5.9627,0,1.348,1,8,2,261297400,643950.0
4,5230728,1,1,6.0519,-1.2552,0,1.1407,32,17,2,261536350,238950.0
4,5239443,1,1,-7.5234,0.5903,0,1.8061,4,21,2,261972100,435750.0
16,5246742,1,1,4.5277,5.6922,0,1.0236,29,31,2,262337050,364950.0
6,5251437,1,1,-3.9341,-2.43,0,1.2632,12,15,2,262571800,234750.0
2,5253076,1,1,6.8012,1.8646,0,1.0752,33,23,2,262653750,81950.0
1,5254423,1,1,-4.8423,-9.5546,0,1.7654,10,0,2,262721100,67350.0
4,5258142,1,1,6.8472,-4.1697,0,1.7427,33,11,2,262907050,185950.0
1,5265392,1,1,1.511,-5.4141,0,1.9317,23,9,2,263269550,362500.0
7,5265454,1,1,3.9123,1.3594,0,1.4346,27,22,2,263272650,3100.0
14,5277440,1,1,-9.5793,-8.2541,0,1.7173,0,3,2,263871950,599300.0
10,5283801,1,1,-1.1996,4.599,0,1.6357,17,29,2,264190000,318050.0
9,5293943,1,1,-5.5848,5.901,0,1.4315,8,31,2,264697100,507100.0
9,5302456,1,1,5.2778,3.3253,0,1.7748,30,26,2,265122750,425650.0
5,5304164,1,1,-1.4078,-3.3761,0,1.2737,17,13,2,265208150,85400.0
17,5306242,1,1,-1.1364,6.7129,0,1.4566,17,33,2,265312050,103900.0
1,5307996,1,1,1.5281,0.9098,0,1.1884,23,21,2,265399750,87700.0
19,5310827,1,1,7.4221,-0.5183,0,1.019,34,18,2,265541300,141550.0
8,5313182,1,1,-5.8919,2.3449,0,1.6371,8,24,2,265659050,117750.0
17,5317034,1,1,-9.463,2.8909,0,1.1051,1,25,2,265851650,192600.0
6,5319948,1,1,2.771,-1.47,0,1.9844,25,17,2,265997350,145700.0
5,5321290,1,1,-3.8386,-8.0724,0,1.7768,12,3,2,266064450,67100.0
4,5322334,1,1,4.8876,-0.1101,0,1.2991,29,19,2,266116650,52200.0
15,5324549,1,1,0.9769,4.5447,0,1.4496,21,29,2,266227400,110750.0
16,5327433,1,1,7.0269,-4.2608,0,1.3106,34,11,2,266371600,144200.0
0,5337881,1,1,3.0457,2.7247,0,1.112,26,25,2,266894000,522400.0
19,5338245,1,1,-0.2024,6.0746,0,1.3927,19,32,2,266912200,18200.0
7,5339151,1,1,-8.0527,-1.9932,0,1.3296,3,16,2,266957500,45300.0
8,5342176,1,1,-3.6344,-5.9577,0,1.6944,12,8,2,267108750,151250.0
7,5342894,1,1,-5.3821,3.9726,0,1.4022,9,27,2,267144650,35900.0
4,5343282,1,1,-6.0933,-8.5428,0,1.6932,7,2,2,267164050,19400.0
10,5346111,1,1,-5.1303,-3.8311,0,1.3781,9,12,2,267305500,141450.0
3,5346201,1,1,5.6566,-8.3282,0,1.0026,31,3,2,267310000,4500.0
1,5353010,1,1,-3.9922,0.0449,0,1.358,12,20,2,267650450,340450.0
13,5355288,1,1,-6.4919,-5.6923,0,1.7387,7,8,2,267764350,113900.0
19,5356895,1,1,-1.0232,-7.638,0,1.5428,17,4,2,267844700,80350.0
18,5368296,1,1,5.535,-8.7786,0,1.2275,31,2,2,268414750,570050.0
17,5377308,1,1,-0.0074,-6.7311,0,1.7769,19,6,2,268865350,450600.0
11,5383409,1,1,5.6209,-3.8282,0,1.522,31,12,2,269170400,305050.0
8,5383452,1,1,-7.626,0.7779,0,1.825,4,21,2,269172550,2150.0
9,5389407,1,1,-1.9427,-9.2539,0,1.2541,16,1,2,269470300,297750.0
19,5409392,1,1,-4.0578,3.3001,0,1.5529,11,26,2,270469550,999250.0
11,5409597,1,1,-9.5414,1.2447,0,1.6021,0,22,2,270479800,10250.0
4,5412990,1,1,-8.2345,2.3102,0,1.3975,3,24,2,270649450,169650.0
9,5417049,1,1,5.8901,5.7177,0,1.948,31,31,2,270852400,202950.0
5,5417570,1,1,5.8887,1.1203,0,1.9513,31,22,2,270878450,26050.0
11,5423191,1,1,3.46,-9.805,0,1.3428,26,0,2,271159500,281050.0
12,5424542,1,1,2.9068,-0.3659,0,1.0619,25,19,2,271227050,67550.0
15,5425488,1,1,-5.9318,-2.8088,0,1.9451,8,14,2,271274350,47300.0
11,5426030,1,1,-6.5135,-2.2105,0,1.9278,6,15,2,271301450,27100.0
11,5426905,1,1,-9.9118,-7.7916,0,1.9366,0,4,2,271345200,43750.0
12,5427051,1,1,6.9904,-8.4122,0,1.6599,33,3,2,271352500,7300.0
6,5437368,1,1,7.8758,-8.125,0,1.9787,35,3,2,271868350,515850.0
2,5437831,1,1,3.9563,-7.8088,0,1.7095,27,4,2,271891500,23150.0
2,5438808,1,1,1.1191,-3.1225,0,1.0778,22,13,2,271940350,48850.0
4,5438910,1,1,-9.9209,-9.6973,0,1.0745,0,0,2,271945450,5100.0
0,5442422,1,1,-9.5764,-2.5124,0,1.061,0,14,2,272121050,175600.0
0,5444912,1,1,3.7628,-8.094,0,1.4531,27,3,2,272245550,124500.0
14,5445980,1,1,-5.4695,-8.9966,0,1.4473,9,2,2,272298950,53400.0
14,5446406,1,1,-0.0426,-8.8059,0,1.3562,19,2,2,272320250,21300.0
